PPTYP,PPTYPT,PPGROUP,PPGROUPT,PAYPLAN,PAYPLANT,PPGRD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YD,YD-SCIENCE AND ENGINEERING CAREER GROUP - PROFESSIONAL PAY SCHEDULE,YD-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YE,YE-SCIENCE AND ENGINEERING CAREER GOUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YE-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YE,YE-SCIENCE AND ENGINEERING CAREER GOUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YE-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YE,YE-SCIENCE AND ENGINEERING CAREER GOUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YE-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YE,YE-SCIENCE AND ENGINEERING CAREER GOUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YE-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YF,YF-SCIENCE AND ENGINEERING CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YF-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YF,YF-SCIENCE AND ENGINEERING CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YF-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YF,YF-SCIENCE AND ENGINEERING CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YF-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YG,YG-MEDICAL CAREER GROUP - PHYSICIAN/DENTIST PAY SCHEDULE,YG-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YG,YG-MEDICAL CAREER GROUP - PHYSICIAN/DENTIST PAY SCHEDULE,YG-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YH,YH-MEDICAL CAREER GROUP - PROFESSIONAL PAY SCHEDULE,YH-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YH,YH-MEDICAL CAREER GROUP - PROFESSIONAL PAY SCHEDULE,YH-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YH,YH-MEDICAL CAREER GROUP - PROFESSIONAL PAY SCHEDULE,YH-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YI,YI-MEDICAL CAREER GROUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YI-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YI,YI-MEDICAL CAREER GROUP - TECHNICIAN/SUPPORT PAY SCHEDULE,YI-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YJ,YJ-MEDICAL CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YJ-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YJ,YJ-MEDICAL CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YJ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YJ,YJ-MEDICAL CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YJ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YJ,YJ-MEDICAL CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YJ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YK,YK-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - INVESTIGATIVE PAY SCHEDULE,YK-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YK,YK-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - INVESTIGATIVE PAY SCHEDULE,YK-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YK,YK-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - INVESTIGATIVE PAY SCHEDULE,YK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YL,YL-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - FIRE PROTECTION PAY SCHEDULE,YL-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YL,YL-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - FIRE PROTECTION PAY SCHEDULE,YL-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YL,YL-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - FIRE PROTECTION PAY SCHEDULE,YL-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YM,YM-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - POLICE/SECURITY GUARD PAY SCHEDULE,YM-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YM,YM-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - POLICE/SECURITY GUARD PAY SCHEDULE,YM-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YN,YN-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YN-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YN,YN-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YN-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YN,YN-INVESTIGATIVE AND PROTECTIVE CAREER GROUP - SUPERVISOR/MANAGER PAY SCHEDULE,YN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,YP,YP-STANDARD CAREER GROUP - STUDENT EDUCATIONAL EMPLOYMENT PROGRAM PAY SCHEDULE,YP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZA,ZA-ADMINISTRATIVE,ZA-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZP,ZP-SCIENTIFIC AND ENGINEERING PROFESSIONAL,ZP-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZS,ZS-ADMINISTRATIVE SUPPORT,ZS-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZT,ZT-SCIENTIFIC AND ENGINEERING TECHNICIAN,ZT-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZT,ZT-SCIENTIFIC AND ENGINEERING TECHNICIAN,ZT-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZT,ZT-SCIENTIFIC AND ENGINEERING TECHNICIAN,ZT-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZT,ZT-SCIENTIFIC AND ENGINEERING TECHNICIAN,ZT-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,ZT,ZT-SCIENTIFIC AND ENGINEERING TECHNICIAN,ZT-05
4,Unspecified or Not Applicable,41,Unspecified or Not Applicable,**,**-UNSPECIFIED,**-**
4,Unspecified or Not Applicable,41,Unspecified or Not Applicable,ZZ,ZZ-NONAPPLICABLE,ZZ-00
